id,source,annotator,kind,answer,cost_usd
enron:8868,enron,google/gemini-3.1-flash-lite,spam,spam,4.225e-05
enron:7014,enron,google/gemini-3.1-flash-lite,spam,spam,4.375e-05
enron:6813,enron,google/gemini-3.1-flash-lite,spam,spam,8.15e-05
enron:7913,enron,google/gemini-3.1-flash-lite,phishing,ph,9.275e-05
enron:9455,enron,google/gemini-3.1-flash-lite,spam,spam,5.55e-05
enron:6335,enron,google/gemini-3.1-flash-lite,spam,spam,6.5e-05
enron:9641,enron,google/gemini-3.1-flash-lite,spam,spam,0.0001155
enron:9554,enron,google/gemini-3.1-flash-lite,phishing,ph,0.0001295
enron:9967,enron,google/gemini-3.1-flash-lite,spam,spam,4.025e-05
enron:5608,enron,google/gemini-3.1-flash-lite,spam,spam,4.075e-05
enron:9392,enron,google/gemini-3.1-flash-lite,spam,spam,0.00011
enron:6856,enron,google/gemini-3.1-flash-lite,spam,spam,0.0001415
enron:6738,enron,google/gemini-3.1-flash-lite,phishing,ph,4.95e-05
enron:5490,enron,google/gemini-3.1-flash-lite,spam,spam,0.00019525
enron:7032,enron,google/gemini-3.1-flash-lite,spam,spam,0.000125
enron:8082,enron,google/gemini-3.1-flash-lite,spam,spam,5.45e-05
enron:8145,enron,google/gemini-3.1-flash-lite,spam,spam,9.175e-05
enron:5380,enron,google/gemini-3.1-flash-lite,phishing,ph,4.425e-05
enron:9885,enron,google/gemini-3.1-flash-lite,phishing,ph,0.0001175
enron:8946,enron,google/gemini-3.1-flash-lite,spam,spam,7.025e-05
enron:6098,enron,google/gemini-3.1-flash-lite,spam,spam,3.475e-05
enron:9670,enron,google/gemini-3.1-flash-lite,spam,spam,5.675e-05
enron:7595,enron,google/gemini-3.1-flash-lite,spam,spam,9.9e-05
enron:6494,enron,google/gemini-3.1-flash-lite,spam,spam,0.00011675
enron:6809,enron,google/gemini-3.1-flash-lite,spam,spam,5.425e-05
enron:6843,enron,google/gemini-3.1-flash-lite,spam,spam,3e-05
enron:9283,enron,google/gemini-3.1-flash-lite,spam,spam,3.075e-05
enron:7896,enron,google/gemini-3.1-flash-lite,spam,spam,9.55e-05
enron:6772,enron,google/gemini-3.1-flash-lite,spam,spam,0.000175
enron:5337,enron,google/gemini-3.1-flash-lite,phishing,ph,0.000102
enron:9542,enron,google/gemini-3.1-flash-lite,spam,spam,3.875e-05
enron:9117,enron,google/gemini-3.1-flash-lite,phishing,ph,6e-05
enron:6485,enron,google/gemini-3.1-flash-lite,phishing,ph,0.00012075
enron:5808,enron,google/gemini-3.1-flash-lite,phishing,ph,0.0001315
enron:6743,enron,google/gemini-3.1-flash-lite,spam,spam,0.000113
enron:9920,enron,google/gemini-3.1-flash-lite,spam,spam,4.3e-05
enron:8649,enron,google/gemini-3.1-flash-lite,spam,spam,8.7e-05
enron:6708,enron,google/gemini-3.1-flash-lite,spam,spam,3.975e-05
enron:9071,enron,google/gemini-3.1-flash-lite,spam,spam,7.325e-05
enron:5602,enron,google/gemini-3.1-flash-lite,spam,spam,7.7e-05
enron:8417,enron,google/gemini-3.1-flash-lite,spam,spam,6.075e-05
enron:7672,enron,google/gemini-3.1-flash-lite,spam,spam,4.75e-05
enron:7438,enron,google/gemini-3.1-flash-lite,phishing,ph,8.85e-05
enron:7883,enron,google/gemini-3.1-flash-lite,spam,spam,0.00012225
enron:6790,enron,google/gemini-3.1-flash-lite,spam,spam,5.55e-05
enron:5390,enron,google/gemini-3.1-flash-lite,spam,spam,0.00011575
enron:6310,enron,google/gemini-3.1-flash-lite,phishing,ph,0.000127
enron:7734,enron,google/gemini-3.1-flash-lite,spam,spam,4.825e-05
enron:8291,enron,google/gemini-3.1-flash-lite,spam,spam,3.475e-05
enron:5782,enron,google/gemini-3.1-flash-lite,phishing,ph,0.00010975
enron:9230,enron,google/gemini-3.1-flash-lite,phishing,ph,6.375e-05
enron:6778,enron,google/gemini-3.1-flash-lite,spam,spam,0.00010475
enron:9708,enron,google/gemini-3.1-flash-lite,spam,spam,0.0001255
enron:9729,enron,google/gemini-3.1-flash-lite,phishing,ph,6.35e-05
kaggle:9136,kaggle,google/gemini-3.1-flash-lite,spam,spam,3.925e-05
kaggle:9695,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.0001045
kaggle:9294,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.875e-05
kaggle:9570,kaggle,google/gemini-3.1-flash-lite,spam,spam,3.475e-05
kaggle:6656,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.4e-05
kaggle:6539,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.9e-05
kaggle:6448,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.35e-05
kaggle:8693,kaggle,google/gemini-3.1-flash-lite,phishing,ph,8.825e-05
kaggle:7893,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.7e-05
kaggle:6708,kaggle,google/gemini-3.1-flash-lite,spam,spam,9.425e-05
kaggle:8023,kaggle,google/gemini-3.1-flash-lite,phishing,ph,4.1e-05
kaggle:8387,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00012625
kaggle:6389,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00010925
kaggle:7491,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00013075
kaggle:7922,kaggle,google/gemini-3.1-flash-lite,spam,spam,7e-05
kaggle:8822,kaggle,google/gemini-3.1-flash-lite,spam,spam,8.6e-05
kaggle:8322,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.15e-05
kaggle:9838,kaggle,google/gemini-3.1-flash-lite,phishing,ph,5.1e-05
kaggle:8955,kaggle,google/gemini-3.1-flash-lite,phishing,ph,5.575e-05
kaggle:9889,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.475e-05
kaggle:7963,kaggle,google/gemini-3.1-flash-lite,spam,spam,9.6e-05
kaggle:9455,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00012425
kaggle:7383,kaggle,google/gemini-3.1-flash-lite,phishing,ph,5e-05
kaggle:7087,kaggle,google/gemini-3.1-flash-lite,spam,spam,8.725e-05
kaggle:7360,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.975e-05
kaggle:9740,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00011125
kaggle:9469,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.625e-05
kaggle:6453,kaggle,google/gemini-3.1-flash-lite,phishing,ph,9.925e-05
kaggle:6620,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00010375
kaggle:8083,kaggle,google/gemini-3.1-flash-lite,phishing,ph,4.25e-05
kaggle:6465,kaggle,google/gemini-3.1-flash-lite,phishing,ph,8.275e-05
kaggle:8384,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.0001125
kaggle:9231,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.75e-05
kaggle:8745,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.85e-05
kaggle:8550,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00011725
kaggle:7681,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.0001115
kaggle:7957,kaggle,google/gemini-3.1-flash-lite,spam,spam,8.9e-05
kaggle:9159,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.0001445
kaggle:6701,kaggle,google/gemini-3.1-flash-lite,spam,spam,2.9e-05
kaggle:8619,kaggle,google/gemini-3.1-flash-lite,phishing,ph,9.125e-05
kaggle:6683,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.025e-05
kaggle:9842,kaggle,google/gemini-3.1-flash-lite,phishing,ph,7.925e-05
kaggle:8978,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.0001265
kaggle:9243,kaggle,google/gemini-3.1-flash-lite,spam,spam,8.575e-05
kaggle:7589,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.000113
kaggle:9575,kaggle,google/gemini-3.1-flash-lite,phishing,ph,5.575e-05
kaggle:7605,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00011525
kaggle:9375,kaggle,google/gemini-3.1-flash-lite,spam,spam,7.5e-05
kaggle:7045,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00011625
kaggle:9258,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.05e-05
kaggle:7786,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.05e-05
kaggle:8057,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00010375
kaggle:6578,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00011925
kaggle:6823,kaggle,google/gemini-3.1-flash-lite,spam,spam,9.875e-05
kaggle:9287,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.25e-05
kaggle:6301,kaggle,google/gemini-3.1-flash-lite,spam,spam,3.8e-05
kaggle:7819,kaggle,google/gemini-3.1-flash-lite,phishing,ph,4.4e-05
kaggle:8928,kaggle,google/gemini-3.1-flash-lite,spam,spam,3.875e-05
kaggle:6996,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00011025
kaggle:7820,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.0001075
kaggle:8336,kaggle,google/gemini-3.1-flash-lite,spam,spam,8e-05
kaggle:8084,kaggle,google/gemini-3.1-flash-lite,spam,spam,3.675e-05
kaggle:8728,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00011125
kaggle:8060,kaggle,google/gemini-3.1-flash-lite,phishing,ph,4.675e-05
kaggle:7363,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.15e-05
kaggle:6362,kaggle,google/gemini-3.1-flash-lite,phishing,ph,7e-05
kaggle:8418,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.000125
kaggle:9716,kaggle,google/gemini-3.1-flash-lite,spam,spam,8.45e-05
kaggle:6283,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00010625
kaggle:6627,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.000113
kaggle:9372,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00016925
kaggle:8852,kaggle,google/gemini-3.1-flash-lite,phishing,ph,9.55e-05
kaggle:8823,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00010025
kaggle:8956,kaggle,google/gemini-3.1-flash-lite,phishing,ph,5e-05
kaggle:7340,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.0001585
kaggle:7415,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.275e-05
kaggle:9515,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.725e-05
kaggle:6926,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00011475
kaggle:7469,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.325e-05
kaggle:9609,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.000121
kaggle:8383,kaggle,google/gemini-3.1-flash-lite,spam,spam,7.475e-05
kaggle:8698,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00012775
kaggle:8952,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.425e-05
kaggle:6662,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.000125
kaggle:7344,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.625e-05
kaggle:8513,kaggle,google/gemini-3.1-flash-lite,phishing,ph,9.725e-05
kaggle:8047,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.425e-05
kaggle:7403,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.075e-05
kaggle:9741,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.175e-05
kaggle:6286,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00010675
kaggle:7098,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.0001075
kaggle:8977,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00010925
kaggle:7990,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.0001125
kaggle:8765,kaggle,google/gemini-3.1-flash-lite,spam,spam,7.075e-05
kaggle:7664,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00011725
kaggle:7325,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.0001
kaggle:6480,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.625e-05
kaggle:8416,kaggle,google/gemini-3.1-flash-lite,spam,spam,3.975e-05
kaggle:7245,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00010675
kaggle:8722,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.0001185
kaggle:8446,kaggle,google/gemini-3.1-flash-lite,spam,spam,9.975e-05
kaggle:7537,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.000109
kaggle:7140,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.475e-05
kaggle:9891,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00012075
kaggle:9667,kaggle,google/gemini-3.1-flash-lite,spam,spam,9.175e-05
kaggle:6719,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00014025
kaggle:8963,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.25e-05
kaggle:7694,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00010675
kaggle:9060,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.225e-05
kaggle:6684,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.025e-05
kaggle:8072,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00012675
kaggle:8113,kaggle,google/gemini-3.1-flash-lite,spam,spam,9.675e-05
kaggle:8452,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00010675
kaggle:6378,kaggle,google/gemini-3.1-flash-lite,spam,spam,7.8e-05
kaggle:8920,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.2e-05
kaggle:7233,kaggle,google/gemini-3.1-flash-lite,spam,spam,8.825e-05
kaggle:8052,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.425e-05
kaggle:8907,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00011025
kaggle:6730,kaggle,google/gemini-3.1-flash-lite,phishing,ph,6.1e-05
kaggle:6594,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00010975
kaggle:6320,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00010125
kaggle:8128,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.525e-05
kaggle:8280,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.0001085
kaggle:9156,kaggle,google/gemini-3.1-flash-lite,spam,spam,7e-05
kaggle:7771,kaggle,google/gemini-3.1-flash-lite,spam,spam,9.65e-05
kaggle:9232,kaggle,google/gemini-3.1-flash-lite,phishing,ph,7.225e-05
kaggle:9957,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.0001115
kaggle:7074,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.175e-05
kaggle:8594,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.6e-05
kaggle:6509,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.000116
kaggle:7079,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00010075
kaggle:8716,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00017125
kaggle:9859,kaggle,google/gemini-3.1-flash-lite,spam,spam,7.5e-05
kaggle:6863,kaggle,google/gemini-3.1-flash-lite,spam,spam,8.5e-05
kaggle:8362,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00012325
kaggle:9760,kaggle,google/gemini-3.1-flash-lite,spam,spam,3.025e-05
kaggle:6418,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00012175
kaggle:9678,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.000113
kaggle:6890,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.0001055
kaggle:6321,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.05e-05
kaggle:9345,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00010875
kaggle:6295,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00012925
kaggle:9561,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.00012625
kaggle:6489,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00023525
kaggle:8100,kaggle,google/gemini-3.1-flash-lite,spam,spam,6.425e-05
kaggle:8285,kaggle,google/gemini-3.1-flash-lite,spam,spam,7.325e-05
kaggle:9480,kaggle,google/gemini-3.1-flash-lite,phishing,ph,0.00013125
kaggle:7971,kaggle,google/gemini-3.1-flash-lite,spam,spam,5.3e-05
kaggle:8198,kaggle,google/gemini-3.1-flash-lite,spam,spam,0.0001
kaggle:6498,kaggle,google/gemini-3.1-flash-lite,spam,spam,4.15e-05
spamassassin:4742,spamassassin,openai/gpt-4o-mini,spam,spam,6.48e-05
spamassassin:5215,spamassassin,openai/gpt-4o-mini,spam,spam,6.405e-05
spamassassin:5738,spamassassin,openai/gpt-4o-mini,spam,spam,6.735e-05
spamassassin:4496,spamassassin,openai/gpt-4o-mini,spam,spam,5.145e-05
spamassassin:4625,spamassassin,openai/gpt-4o-mini,spam,spam,7.005e-05
spamassassin:5468,spamassassin,openai/gpt-4o-mini,spam,spam,3.57e-05
spamassassin:5352,spamassassin,openai/gpt-4o-mini,spam,spam,7.275e-05
spamassassin:4114,spamassassin,openai/gpt-4o-mini,spam,spam,2.415e-05
spamassassin:4693,spamassassin,openai/gpt-4o-mini,spam,spam,7.89e-05
spamassassin:5201,spamassassin,openai/gpt-4o-mini,spam,spam,0.0001452
spamassassin:5497,spamassassin,openai/gpt-4o-mini,spam,spam,6.105e-05
spamassassin:5378,spamassassin,openai/gpt-4o-mini,spam,spam,4.56e-05
spamassassin:4430,spamassassin,openai/gpt-4o-mini,spam,spam,5.55e-05
spamassassin:5746,spamassassin,openai/gpt-4o-mini,spam,spam,6.36e-05
spamassassin:4692,spamassassin,openai/gpt-4o-mini,spam,spam,4.95e-05
spamassassin:4394,spamassassin,openai/gpt-4o-mini,spam,spam,0.0001032
spamassassin:5420,spamassassin,openai/gpt-4o-mini,spam,spam,7.335e-05
spamassassin:5471,spamassassin,openai/gpt-4o-mini,spam,spam,0.00013215
spamassassin:5118,spamassassin,openai/gpt-4o-mini,spam,spam,6.42e-05
spamassassin:5301,spamassassin,openai/gpt-4o-mini,spam,spam,6.96e-05
spamassassin:5185,spamassassin,openai/gpt-4o-mini,spam,spam,7.02e-05
spamassassin:5721,spamassassin,openai/gpt-4o-mini,spam,spam,5.445e-05
spamassassin:5037,spamassassin,openai/gpt-4o-mini,spam,spam,4.395e-05
spamassassin:4473,spamassassin,openai/gpt-4o-mini,spam,spam,6.36e-05
spamassassin:4169,spamassassin,openai/gpt-4o-mini,phishing,phishing,6.795e-05
spamassassin:5027,spamassassin,openai/gpt-4o-mini,spam,spam,4.77e-05
spamassassin:4907,spamassassin,openai/gpt-4o-mini,spam,spam,4.215e-05
spamassassin:4553,spamassassin,openai/gpt-4o-mini,spam,spam,0.00016305
spamassassin:4422,spamassassin,openai/gpt-4o-mini,phishing,phishing,7.815e-05
spamassassin:5012,spamassassin,openai/gpt-4o-mini,spam,spam,1.995e-05
spamassassin:5781,spamassassin,openai/gpt-4o-mini,spam,spam,7.485e-05
spamassassin:5503,spamassassin,openai/gpt-4o-mini,spam,spam,8.16e-05
spamassassin:4848,spamassassin,openai/gpt-4o-mini,spam,spam,5.64e-05
spamassassin:4520,spamassassin,openai/gpt-4o-mini,phishing,phishing,6.99e-05
spamassassin:5509,spamassassin,openai/gpt-4o-mini,spam,spam,4.5e-05
spamassassin:5628,spamassassin,openai/gpt-4o-mini,spam,spam,7.14e-05
spamassassin:4617,spamassassin,openai/gpt-4o-mini,spam,spam,5.22e-05
spamassassin:5362,spamassassin,openai/gpt-4o-mini,spam,spam,6.84e-05
spamassassin:4792,spamassassin,openai/gpt-4o-mini,spam,spam,5.685e-05
spamassassin:5791,spamassassin,openai/gpt-4o-mini,spam,spam,4.635e-05
spamassassin:4389,spamassassin,openai/gpt-4o-mini,spam,spam,7.755e-05
spamassassin:4276,spamassassin,openai/gpt-4o-mini,spam,spam,3.375e-05
spamassassin:4869,spamassassin,openai/gpt-4o-mini,spam,spam,7.695e-05
spamassassin:4433,spamassassin,openai/gpt-4o-mini,spam,spam,3.33e-05
spamassassin:5169,spamassassin,openai/gpt-4o-mini,spam,spam,6.87e-05
spamassassin:5410,spamassassin,openai/gpt-4o-mini,spam,spam,5.895e-05
spamassassin:5740,spamassassin,openai/gpt-4o-mini,spam,spam,7.425e-05
spamassassin:5677,spamassassin,openai/gpt-4o-mini,spam,spam,7.185e-05
spamassassin:4673,spamassassin,openai/gpt-4o-mini,spam,spam,6.33e-05
spamassassin:5597,spamassassin,openai/gpt-4o-mini,spam,spam,3.255e-05
spamassassin:4541,spamassassin,openai/gpt-4o-mini,spam,spam,5.94e-05
spamassassin:4505,spamassassin,openai/gpt-4o-mini,spam,spam,5.91e-05
spamassassin:5751,spamassassin,openai/gpt-4o-mini,spam,spam,5.445e-05
spamassassin:4279,spamassassin,openai/gpt-4o-mini,phishing,phishing,6.885e-05
spamassassin:5300,spamassassin,openai/gpt-4o-mini,spam,spam,9.87e-05
spamassassin:4140,spamassassin,openai/gpt-4o-mini,spam,spam,4.125e-05
spamassassin:5057,spamassassin,openai/gpt-4o-mini,spam,spam,7.17e-05
spamassassin:5667,spamassassin,openai/gpt-4o-mini,spam,spam,5.175e-05
spamassassin:5325,spamassassin,openai/gpt-4o-mini,spam,spam,7.23e-05
spamassassin:4964,spamassassin,openai/gpt-4o-mini,spam,spam,4.635e-05
spamassassin:4680,spamassassin,openai/gpt-4o-mini,spam,spam,5.745e-05
spamassassin:4950,spamassassin,openai/gpt-4o-mini,spam,spam,6.84e-05
spamassassin:4569,spamassassin,openai/gpt-4o-mini,spam,spam,4.08e-05
spamassassin:4226,spamassassin,openai/gpt-4o-mini,spam,spam,2.565e-05
spamassassin:5743,spamassassin,openai/gpt-4o-mini,spam,spam,5.745e-05
spamassassin:5144,spamassassin,openai/gpt-4o-mini,spam,spam,7.08e-05
spamassassin:5001,spamassassin,openai/gpt-4o-mini,spam,spam,5.88e-05
spamassassin:5326,spamassassin,openai/gpt-4o-mini,spam,spam,5.28e-05
spamassassin:4773,spamassassin,openai/gpt-4o-mini,phishing,phishing,7.065e-05
spamassassin:4827,spamassassin,openai/gpt-4o-mini,spam,spam,6.06e-05
spamassassin:4407,spamassassin,openai/gpt-4o-mini,spam,spam,7.275e-05
spamassassin:5769,spamassassin,openai/gpt-4o-mini,spam,spam,9.03e-05
spamassassin:4570,spamassassin,openai/gpt-4o-mini,spam,spam,3.66e-05
spamassassin:5350,spamassassin,openai/gpt-4o-mini,spam,spam,8.475e-05
spamassassin:5689,spamassassin,openai/gpt-4o-mini,spam,spam,3.15e-05
spamassassin:4768,spamassassin,openai/gpt-4o-mini,spam,spam,6.195e-05
spamassassin:4868,spamassassin,openai/gpt-4o-mini,spam,spam,7.89e-05
spamassassin:4161,spamassassin,openai/gpt-4o-mini,spam,spam,0.0001494
spamassassin:5080,spamassassin,openai/gpt-4o-mini,spam,spam,7.14e-05
spamassassin:4160,spamassassin,openai/gpt-4o-mini,spam,spam,4.215e-05
spamassassin:5629,spamassassin,openai/gpt-4o-mini,spam,spam,4.755e-05
spamassassin:4555,spamassassin,openai/gpt-4o-mini,spam,spam,7.71e-05
spamassassin:4362,spamassassin,openai/gpt-4o-mini,spam,spam,5.76e-05
spamassassin:4415,spamassassin,openai/gpt-4o-mini,spam,spam,5.055e-05
spamassassin:5615,spamassassin,openai/gpt-4o-mini,spam,spam,7.095e-05
spamassassin:4784,spamassassin,openai/gpt-4o-mini,spam,spam,7.845e-05
spamassassin:5360,spamassassin,openai/gpt-4o-mini,spam,spam,6.645e-05
spamassassin:4156,spamassassin,openai/gpt-4o-mini,phishing,phishing,6.465e-05
spamassassin:5683,spamassassin,openai/gpt-4o-mini,spam,spam,5.4e-05
spamassassin:4803,spamassassin,openai/gpt-4o-mini,spam,spam,0.00015915
spamassassin:5684,spamassassin,openai/gpt-4o-mini,spam,spam,5.565e-05
spamassassin:5427,spamassassin,openai/gpt-4o-mini,spam,spam,7.095e-05
spamassassin:4562,spamassassin,openai/gpt-4o-mini,spam,spam,3.81e-05
spamassassin:5386,spamassassin,openai/gpt-4o-mini,spam,spam,7.065e-05
spamassassin:4342,spamassassin,openai/gpt-4o-mini,spam,spam,6.705e-05
spamassassin:5059,spamassassin,openai/gpt-4o-mini,spam,spam,6.345e-05
spamassassin:4120,spamassassin,openai/gpt-4o-mini,spam,spam,5.55e-05
spamassassin:4485,spamassassin,openai/gpt-4o-mini,spam,spam,5.73e-05
spamassassin:4970,spamassassin,openai/gpt-4o-mini,spam,spam,5.595e-05
spamassassin:4345,spamassassin,openai/gpt-4o-mini,spam,spam,5.865e-05
spamassassin:5079,spamassassin,openai/gpt-4o-mini,spam,spam,5.985e-05
spamassassin:4705,spamassassin,openai/gpt-4o-mini,spam,spam,8.535e-05
spamassassin:4121,spamassassin,openai/gpt-4o-mini,spam,spam,7.53e-05
spamassassin:5180,spamassassin,openai/gpt-4o-mini,spam,spam,5.22e-05
spamassassin:4206,spamassassin,openai/gpt-4o-mini,spam,spam,4.59e-05
spamassassin:5708,spamassassin,openai/gpt-4o-mini,spam,spam,1.89e-05
spamassassin:4458,spamassassin,openai/gpt-4o-mini,spam,spam,6.345e-05
spamassassin:4711,spamassassin,openai/gpt-4o-mini,spam,spam,9.21e-05
spamassassin:4572,spamassassin,openai/gpt-4o-mini,spam,spam,7.575e-05
spamassassin:4586,spamassassin,openai/gpt-4o-mini,spam,spam,4.77e-05
spamassassin:5763,spamassassin,openai/gpt-4o-mini,spam,spam,9.645e-05
spamassassin:4190,spamassassin,openai/gpt-4o-mini,spam,spam,2.295e-05
spamassassin:5208,spamassassin,openai/gpt-4o-mini,spam,spam,5.295e-05
spamassassin:5323,spamassassin,openai/gpt-4o-mini,spam,spam,6.345e-05
spamassassin:4338,spamassassin,openai/gpt-4o-mini,spam,spam,7.065e-05
spamassassin:4544,spamassassin,openai/gpt-4o-mini,spam,spam,6.42e-05
spamassassin:5640,spamassassin,openai/gpt-4o-mini,spam,spam,3.825e-05
spamassassin:4264,spamassassin,openai/gpt-4o-mini,spam,spam,7.53e-05
spamassassin:4865,spamassassin,openai/gpt-4o-mini,spam,spam,5.385e-05
spamassassin:4955,spamassassin,openai/gpt-4o-mini,spam,spam,4.86e-05
spamassassin:4700,spamassassin,openai/gpt-4o-mini,spam,spam,0.00016305
spamassassin:4897,spamassassin,openai/gpt-4o-mini,spam,spam,4.11e-05
spamassassin:5727,spamassassin,openai/gpt-4o-mini,spam,spam,7.65e-05
spamassassin:4923,spamassassin,openai/gpt-4o-mini,spam,spam,0.00010065
spamassassin:5076,spamassassin,openai/gpt-4o-mini,spam,spam,4.23e-05
spamassassin:4802,spamassassin,openai/gpt-4o-mini,spam,spam,7.935e-05
spamassassin:5785,spamassassin,openai/gpt-4o-mini,phishing,phishing,0.00016545
spamassassin:5425,spamassassin,openai/gpt-4o-mini,spam,spam,2.025e-05
spamassassin:4516,spamassassin,openai/gpt-4o-mini,spam,spam,6.93e-05
spamassassin:4123,spamassassin,openai/gpt-4o-mini,spam,spam,0.0001353
spamassassin:5331,spamassassin,openai/gpt-4o-mini,spam,spam,5.13e-05
spamassassin:5250,spamassassin,openai/gpt-4o-mini,spam,spam,3.915e-05
spamassassin:5344,spamassassin,openai/gpt-4o-mini,phishing,phishing,6.57e-05
spamassassin:5064,spamassassin,openai/gpt-4o-mini,spam,spam,5.955e-05
spamassassin:5021,spamassassin,openai/gpt-4o-mini,spam,spam,7.38e-05
spamassassin:4577,spamassassin,openai/gpt-4o-mini,spam,spam,7.545e-05
spamassassin:4871,spamassassin,openai/gpt-4o-mini,spam,spam,6.315e-05
spamassassin:4294,spamassassin,openai/gpt-4o-mini,phishing,phishing,6.81e-05
